person_id,candidate_id,race_id,Ballotpedia url,Candidate,incumbent,State,District,Office Type,Race Type,Race Primary Election Date,Primary Results Votes,Primary Status,Primary Runoff Status,General Status,Gender,Date Born,Partisan Lean,Primary %,Race,Religion,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Bush Alum?,Trump Alum?,Support Tariffs?,Support the Wall?,Party Support?,Trump Endorsed?,Bannon Endorsed?,Great America Endorsed?,NRA Endorsed?,Right to Life Endorsed?,Susan B. Anthony Endorsed?,ALIPAC Endorsed?,Club for Growth Endorsed?,Koch Support?,House Freedom Support?,Tea Party Endorsed?,Main Street Endorsed?,Chamber Endorsed?,No Labels Support?
44482,14852,8137,https://ballotpedia.org/Phil_Liberatore,Phil Liberatore,No,CA,U.S. House California District 39,Representative,Regular,6/5/18,11876,Lost,None,None,Male,,,21.22,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A
94889,23563,8137,https://ballotpedia.org/Shawn_Nelson,Shawn Nelson,No,CA,U.S. House California District 39,Representative,Regular,6/5/18,5867,Lost,None,None,Male,,,12.45,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A
293337,28243,8137,https://ballotpedia.org/Andrew_Sarega,Andrew Sarega,No,CA,U.S. House California District 39,Representative,Regular,6/5/18,497,Lost,None,None,Male,,,1.05,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A
294469,29162,8137,https://ballotpedia.org/Steve_Vargas,Steve Vargas,No,CA,U.S. House California District 39,Representative,Regular,6/5/18,2616,Lost,None,None,Male,None,,5.29,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A
290368,25738,7038,https://ballotpedia.org/Aja_Smith,Aja Smith,No,CA,U.S. House California District 41,Representative,Regular,6/5/18,18119,Advanced,None,On the Ballot,Female,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42504,14162,17999,https://ballotpedia.org/Omar_Navarro,Omar Navarro,No,CA,U.S. House California District 43,Representative,Regular,6/5/18,8591,Advanced,None,On the Ballot,Male,,,56.02,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290371,25741,17999,https://ballotpedia.org/Frank_DeMartini,Frank DeMartini,No,CA,U.S. House California District 43,Representative,Regular,6/5/18,4167,Lost,None,None,Male,,,27.54,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290376,25746,17999,https://ballotpedia.org/Edwin_Duterte,Edwin Duterte,No,CA,U.S. House California District 43,Representative,Regular,6/5/18,2485,Lost,None,None,Male,,,16.44,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293482,28385,6640,https://ballotpedia.org/Jazmina_Saavedra,Jazmina Saavedra,No,CA,U.S. House California District 44,Representative,Regular,6/5/18,4058,Lost,None,None,Female,,,58.53,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
295902,30525,6640,https://ballotpedia.org/Stacey_Dash,Stacey Dash,No,CA,U.S. House California District 44,Representative,Regular,6/5/18,2927,Lost,None,None,Female,None,,41.47,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293385,28291,4869,https://ballotpedia.org/Russell_Lambert,Russell Lambert,No,CA,U.S. House California District 46,Representative,Regular,6/5/18,13577,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27395,9014,3211,https://ballotpedia.org/John_Briscoe,John Briscoe,No,CA,U.S. House California District 47,Representative,Regular,6/5/18,15086,Advanced,None,On the Ballot,Male,,,54.48,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294683,29371,3211,https://ballotpedia.org/David_Clifford,David Clifford,No,CA,U.S. House California District 47,Representative,Regular,6/5/18,12726,Lost,None,None,Male,None,,45.52,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14553,4935,5869,https://ballotpedia.org/Diane_Harkey,Diane Harkey,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,28046,Advanced,None,On the Ballot,Female,,,52.93,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A
33126,10989,5869,https://ballotpedia.org/Kristin_Gaspar,Kristin Gaspar,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,9616,Lost,None,None,Female,,,18.34,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
48153,15991,5869,https://ballotpedia.org/Rocky_Ch%C3%A1vez,Rocky Chávez,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,8542,Lost,None,None,Male,,,15.66,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
293333,28239,5869,https://ballotpedia.org/Joshua_Schoonover,Joshua Schoonover,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,834,Lost,None,None,Male,,,1.55,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
293518,28418,5869,https://ballotpedia.org/Brian_Maryott,Brian Maryott,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,3264,Lost,None,None,Male,,,6.26,,,,,,Yes,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
295601,30179,5869,https://ballotpedia.org/Craig_Nordal,Craig Nordal,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,671,Lost,None,None,Male,None,,1.31,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
295998,30618,5869,https://ballotpedia.org/David_Medway,David Medway,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,634,Lost,None,None,Male,None,,1.22,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
295999,30619,5869,https://ballotpedia.org/Mike_Schmitt,Mike Schmitt,No,CA,U.S. House California District 49,Representative,Regular,6/5/18,1479,Lost,None,None,Male,None,,2.72,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
30155,9867,10015,https://ballotpedia.org/Juan_Hidalgo_Jr.,Juan Hidalgo,No,CA,U.S. House California District 51,Representative,Regular,6/5/18,7172,Advanced,None,On the Ballot,Male,2/26/66,,49.39,,,Yes,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297624,32135,10015,https://ballotpedia.org/Louis_Fuentes,Louis Fuentes,No,CA,U.S. House California District 51,Representative,Regular,6/5/18,811,Lost,None,None,Male,None,,53.9,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297625,32136,10015,https://ballotpedia.org/John_Renison_Jr.,John Renison Jr.,No,CA,U.S. House California District 51,Representative,Regular,6/5/18,6996,Lost,None,None,Male,None,,45.22,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
288528,25034,1233,https://ballotpedia.org/Omar_Qudrat,Omar Qudrat,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,15613,Advanced,None,On the Ballot,Male,,,37.28,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23317,7563,1233,https://ballotpedia.org/James_Veltmeyer,James Veltmeyer,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,12368,Lost,None,None,Male,,,27.81,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27911,9185,1233,https://ballotpedia.org/John_Horst,John Horst,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,3607,Lost,None,None,Male,,,8.25,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
290381,25751,1233,https://ballotpedia.org/Danny_Casara,Danny Casara,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,5024,Lost,None,None,Male,,,11.2,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291709,26855,1233,https://ballotpedia.org/Michael_Allman,Michael Allman,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,4282,Lost,None,None,Male,,,9.57,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291865,26970,1233,https://ballotpedia.org/Jeff_Cullen,Jeff Cullen,No,CA,U.S. House California District 52,Representative,Regular,6/5/18,2655,Lost,None,None,Male,,,5.88,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297031,31553,1043,https://ballotpedia.org/Morgan_Murtaugh,Morgan Murtaugh,No,CA,U.S. House California District 53,Representative,Regular,6/5/18,13070,Advanced,None,On the Ballot,Male,None,,42.73,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38294,12802,1043,https://ballotpedia.org/Matt_Mendoza,Matt Mendoza,No,CA,U.S. House California District 53,Representative,Regular,6/5/18,12442,Lost,None,None,Male,,,40.43,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297627,32138,1043,https://ballotpedia.org/Brett_Goda,Brett Goda,No,CA,U.S. House California District 53,Representative,Regular,6/5/18,1825,Lost,None,None,Male,None,,5.93,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297628,32139,1043,https://ballotpedia.org/Shawn_Gino_Kane,Shawn Gino Kane,No,CA,U.S. House California District 53,Representative,Regular,6/5/18,3508,Lost,None,None,Male,None,,10.91,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
288317,24948,3670,https://ballotpedia.org/Andrew_Grant,Andrew Grant,No,CA,U.S. House California District 7,Representative,Regular,6/5/18,19426,Advanced,None,On the Ballot,Male,,,69.15,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A
290229,25654,3670,https://ballotpedia.org/Yona_Barash,Yona Barash,No,CA,U.S. House California District 7,Representative,Regular,6/5/18,6955,Lost,None,None,Female,,,30.85,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A
296740,31330,1081,https://ballotpedia.org/Marla_Livengood,Marla Livengood,No,CA,U.S. House California District 9,Representative,Regular,6/5/18,22704,Advanced,None,On the Ballot,Female,None,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local (State),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25412,8338,109,https://ballotpedia.org/Jerry_Laws,Jerry Laws,No,CA,U.S. Senate California,Senator,Regular,6/5/18,43017,Lost,None,None,Male,,,3.04,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32588,10798,109,https://ballotpedia.org/Kevin_Mottus,Kevin Mottus,No,CA,U.S. Senate California,Senator,Regular,6/5/18,52828,Lost,None,None,Male,,,3.94,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48897,16230,109,https://ballotpedia.org/Roque_De_La_Fuente,Roque De La Fuente,No,CA,U.S. Senate California,Senator,Regular,6/5/18,84195,Lost,None,None,Male,10/10/54,,6.11,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55943,18620,109,https://ballotpedia.org/Tom_Palzer,Tom Palzer,No,CA,U.S. Senate California,Senator,Regular,6/5/18,117097,Lost,None,None,Male,2/1/49,,9.26,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291975,27056,109,https://ballotpedia.org/Patrick_Little,Patrick Little,No,CA,U.S. Senate California,Senator,Regular,6/5/18,54025,Lost,None,None,Male,,,4.06,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294387,29080,109,https://ballotpedia.org/Erin_Cruz,Erin Cruz,No,CA,U.S. Senate California,Senator,Regular,6/5/18,155426,Lost,None,None,Female,None,,12.06,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296736,31326,109,https://ballotpedia.org/Mario_Nabliba,Mario Nabliba,No,CA,U.S. Senate California,Senator,Regular,6/5/18,24363,Lost,None,None,Male,None,,1.77,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296738,31328,109,https://ballotpedia.org/Paul_Taylor_(California),Paul Taylor,No,CA,U.S. Senate California,Senator,Regular,6/5/18,196108,Lost,None,None,Male,None,,14.59,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local (State),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297415,31930,109,https://ballotpedia.org/Arun_Bhumitra,Arun Bhumitra,No,CA,U.S. Senate California,Senator,Regular,6/5/18,204153,Lost,None,None,Male,None,,15.82,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297416,31931,109,https://ballotpedia.org/James_Bradley_(California),James Bradley,No,CA,U.S. Senate California,Senator,Regular,6/5/18,337119,Lost,None,None,Male,None,,25.08,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297417,31932,109,https://ballotpedia.org/John_Crew,John Crew,No,CA,U.S. Senate California,Senator,Regular,6/5/18,58043,Lost,None,None,Male,None,,4.24,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
57533,37592,7106,https://ballotpedia.org/Walker_Stapleton,Walker Stapleton,No,CO,Governor of Colorado,Governor,Regular,6/26/18,226904,Advanced,None,On the Ballot,Male,,,47.67,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20368,37589,7106,https://ballotpedia.org/Greg_Lopez,Greg Lopez,No,CO,Governor of Colorado,Governor,Regular,6/26/18,61528,Lost,None,None,Male,,,13.2,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294019,37590,7106,https://ballotpedia.org/Victor_Mitchell,Victor Mitchell,No,CO,Governor of Colorado,Governor,Regular,6/26/18,142957,Lost,None,None,Male,None,,30.12,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294029,37591,7106,https://ballotpedia.org/Doug_Robinson_(Colorado),Doug Robinson,No,CO,Governor of Colorado,Governor,Regular,6/26/18,41915,Lost,None,None,Male,None,,9.01,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7564,2563,5083,https://ballotpedia.org/Casper_Stockham,Casper Stockham,No,CO,U.S. House Colorado District 1,Representative,Regular,6/26/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293508,28408,520,https://ballotpedia.org/Peter_Yu,Peter Yu,No,CO,U.S. House Colorado District 2,Representative,Regular,6/26/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301090,38810,7107,https://ballotpedia.org/Mark_Barrington,Mark Barrington,No,CO,U.S. House Colorado District 7,Representative,Regular,6/26/18,None,Advanced,None,On the Ballot,Male,None,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
291873,26976,9973,https://ballotpedia.org/Bob_Stefanowski,Bob Stefanowski,No,CT,Governor of Connecticut,Governor,Regular,8/14/18,40414,Advanced,None,On the Ballot,Male,,,29.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36779,12217,9973,https://ballotpedia.org/Mark_Boughton,Mark Boughton,No,CT,Governor of Connecticut,Governor,Regular,8/14/18,29263,Lost,None,None,Male,2/20/64,,21.2,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
52714,17511,9973,https://ballotpedia.org/Steve_Obsitnik,Steve Obsitnik,No,CT,Governor of Connecticut,Governor,Regular,8/14/18,18646,Lost,None,None,Male,,,13.5,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
55099,18308,9973,https://ballotpedia.org/Tim_Herbst,Tim Herbst,No,CT,Governor of Connecticut,Governor,Regular,8/14/18,24303,Lost,None,None,Male,,,17.6,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296733,31323,9973,https://ballotpedia.org/David_Stemerman,David Stemerman,No,CT,Governor of Connecticut,Governor,Regular,8/14/18,25350,Lost,None,None,Male,None,,18.4,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299996,35871,393,https://ballotpedia.org/Jennifer_Nye,Jennifer Nye,No,CT,U.S. House Connecticut District 1,Representative,Regular,8/14/18,None,Advanced,None,On the Ballot,Female,None,,100,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299998,35873,5648,https://ballotpedia.org/Dan_Postemski,Dan Postemski,No,CT,U.S. House Connecticut District 2,Representative,Regular,8/14/18,None,Advanced,None,On the Ballot,Male,None,,100,,,Yes,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1948,35874,3234,https://ballotpedia.org/Angel_Cadena,Angel Cadena,No,CT,U.S. House Connecticut District 3,Representative,Regular,8/14/18,None,Advanced,None,On the Ballot,Male,1981,,100,Hispanic,N/A,Yes,No,No,,No,No,No,Not on website,Not on website,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
293404,28310,8543,https://ballotpedia.org/Harry_Arora,Harry Arora,No,CT,U.S. House Connecticut District 4,Representative,Regular,8/14/18,None,Advanced,None,On the Ballot,Male,,,100,South Asian,N/A,No,No,No,,No,No,No,Free trade,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
297664,32152,7607,https://ballotpedia.org/Manny_Santos,Manny Santos,No,CT,U.S. House Connecticut District 5,Representative,Regular,8/14/18,16025,Advanced,None,On the Ballot,Male,None,,51.7,,,Yes,No,Yes,,Yes,No,No,,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
298975,34207,7607,https://ballotpedia.org/Ruby_Corby_O'Neill,Ruby Corby O'Neill,No,CT,U.S. House Connecticut District 5,Representative,Regular,8/14/18,8277,Lost,None,None,Female,None,,26.7,East Asian,,No,No,No,,No,No,No,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
300001,35879,7607,https://ballotpedia.org/Rich_DuPont,Rich DuPont,No,CT,U.S. House Connecticut District 5,Representative,Regular,8/14/18,6722,Lost,None,None,Male,None,,21.7,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38426,12837,5761,https://ballotpedia.org/Matthew_Corey,Matthew Corey,No,CT,U.S. Senate Connecticut,Senator,Regular,8/14/18,97023,Advanced,None,On the Ballot,Male,1/11/64,,76.7,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289728,25425,5761,https://ballotpedia.org/Dominic_Rapini,Dominic Rapini,No,CT,U.S. Senate Connecticut,Senator,Regular,8/14/18,29498,Lost,None,None,Male,,,23.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34278,48660,5871,https://ballotpedia.org/Lee_Murphy_(Delaware),Lee Murphy,No,DE,U.S. House Delaware At-large District,Representative,Regular,9/6/18,None,Lost,None,None,None,,,47,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
50704,48661,5871,https://ballotpedia.org/Scott_Walker_(Delaware),Scott Walker,No,DE,U.S. House Delaware At-large District,Representative,Regular,9/6/18,None,Advanced,None,On the Ballot,None,,,53,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
296969,31516,1313,https://ballotpedia.org/Gene_Truono,Gene Truono,No,DE,U.S. Senate Delaware,Senator,Regular,9/6/18,None,Lost,None,None,Male,None,,28,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
300259,36552,1313,https://ballotpedia.org/Robert_Arlett,Robert Arlett,No,DE,U.S. Senate Delaware,Senator,Regular,9/6/18,None,Advanced,None,On the Ballot,Male,None,,66.8,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48897,48744,1313,https://ballotpedia.org/Roque_De_La_Fuente,Roque De La Fuente,No,DE,U.S. Senate Delaware,Senator,Regular,9/6/18,None,Lost,None,None,Male,10/10/54,,5.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6450,2162,8199,https://ballotpedia.org/Bruce_Nathan,Bruce Nathan,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,Male,,,0.9,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
48519,16114,8199,https://ballotpedia.org/Ron_DeSantis,Ron DeSantis,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Advanced,None,On the Ballot,Male,9/14/74,,56.5,,,Yes,No,Yes,,,,,,,N/A,Yes,N/A,N/A,N/A,Noted A rating but didn't want to pick sides with an endorsement,N/A,N/A,N/A,Yes,N/A,N/A,N/A,No,N/A
290388,25758,8199,https://ballotpedia.org/Don_Baldauf,Don Baldauf,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,Male,,,0.8,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
290389,25759,8199,https://ballotpedia.org/Bob_White_(Florida),Bob White,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,Male,,,2,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
333,35620,8199,https://ballotpedia.org/Adam_Putnam,Adam Putnam,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,Male,7/31/74,,36.6,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,Noted A rating but didn't want to pick sides with an endorsement,N/A,N/A,N/A,No,N/A,N/A,N/A,Yes-Local,N/A
55299,46619,8199,https://ballotpedia.org/Timothy_Devine,Timothy Devine,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,None,,,1.3,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
304309,46620,8199,https://ballotpedia.org/Bob_Langford,Bob Langford,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,None,None,,1.2,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
294127,46621,8199,https://ballotpedia.org/John_Joseph_Mercadante,John Joseph Mercadante,No,FL,Governor of Florida,Governor,Regular,8/28/18,None,Lost,None,None,None,None,,0.7,,,,,,,,,,,,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A,N/A,N/A,No,N/A
294280,28978,1229,https://ballotpedia.org/George_Buck,George Buck,No,FL,U.S. House Florida District 13,Representative,Regular,8/28/18,None,Advanced,None,On the Ballot,Male,None,,56,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,Yes - Local,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299524,35497,1229,https://ballotpedia.org/Brad_Sostack,Brad Sostack,No,FL,U.S. House Florida District 13,Representative,Regular,8/28/18,None,Lost,None,None,Male,None,,44,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
